special_id,canonical_or_tag,general_overlap,previous_product_fit_verdict,final_reverse_audit_verdict,final_reason,general_discoverability_note,provenance_note,source_batch
1439,penis under clothes,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1440,coaching (sexual),NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1441,penis tentacles,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1442,multiple handjob,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1443,nipple to nipple,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1444,food in pussy,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1445,male ryona,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1446,cum in glass,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1447,ddf threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1448,ttf threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1449,sucking nipples (male),NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1450,dff threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1451,fft threesome,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1452,multi cock,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1453,barbed penis,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1454,studded penis,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1455,precum trail,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1456,nipple fuck,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1457,loli in a bag,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1458,double anal penetration,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
1459,presenting anus,NO,KEEP_REFERENCE_ONLY,KEEP_SPECIAL,approved alias/search-preservation surface。exact General overlapがなく、canonical identity・既存Prompt表面を保つためSpecial側のtraceabilityを維持する。,#64 effective sidecarにexact canonical overlapなし。 General側だけでの到達性は本レビューでは確認できない。,Issue #109 mechanical ledgerのSpecialID/Tagを維持したhuman reverse audit。既存Special 1..2788。旧Product-Fit=KEEP_REFERENCE_ONLY。production Special/catalog/UserDataは変更していない。,B2
