row_id,canonical_tag,post_count,display_ja,search_ja,translation_note,related_copyright_top1,audit_verdict,proposed_display_ja,proposed_search_ja,reason_code,confidence,evidence_refs,audit_note,approval_status
I70-027389,entelechia_(dazzling_blue)_(arknights),73,entelechia (dazzling blue) (arknights),,multiple/conflicting Japanese candidates,arknights,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027396,fusaichi_pandora_(assorted_cuteness)_(umamusume),73,fusaichi pandora (assorted cuteness) (umamusume),,multiple/conflicting Japanese candidates,umamusume,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027399,gecko_zen,73,gecko zen,,multiple/conflicting Japanese candidates,vshojo,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027400,george_russell,73,george russell,,multiple/conflicting Japanese candidates,formula_one,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027407,grand_mother_silk_(hollow_knight),73,grand mother silk (hollow knight),,multiple/conflicting Japanese candidates,hollow_knight,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027416,herrscher_of_sentience_(onyx_simurgh),73,herrscher of sentience (onyx simurgh),,multiple/conflicting Japanese candidates,honkai_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027420,hinoshita_kaho_(summer_training_wear),73,hinoshita kaho (summer training wear),,multiple/conflicting Japanese candidates,love_live!,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027421,hinoshita_kaho_(winter_loungewear),73,hinoshita kaho (winter loungewear),,multiple/conflicting Japanese candidates,love_live!,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027422,hocotate_freight_steam_ship,73,hocotate freight steam ship,,multiple/conflicting Japanese candidates,pikmin_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027423,honey_luxmoore_(gandg),73,honey luxmoore (gandg),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027425,idol-chan_(rangu),73,idol-chan (rangu),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027426,imu_(lom),73,imu (lom),,no reliable Japanese evidence,legend_of_mana,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027431,isha_(arcane),73,isha (arcane),,multiple/conflicting Japanese candidates,league_of_legends,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027433,istvan_(alchemy_stars),73,istvan (alchemy stars),,multiple/conflicting Japanese candidates,alchemy_stars,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027447,kawabuchi_sentarou,73,kawabuchi sentarou,,multiple/conflicting Japanese candidates,sakamichi_no_apollon,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027448,kinou_yumeto,73,kinou yumeto,,multiple/conflicting Japanese candidates,nandome_ka_no_hajimemashite,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027458,laura_matsuda_(story),73,laura matsuda (story),,multiple/conflicting Japanese candidates,street_fighter,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027460,leander_(retrofit)_(azur_lane),73,leander (retrofit) (azur lane),,multiple/conflicting Japanese candidates,azur_lane,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027461,li_shuwen_(old)_(first_ascension)_(fate),73,li shuwen (old) (first ascension) (fate),,multiple/conflicting Japanese candidates,fate/grand_order,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027468,male_slayer_(dungeon_and_fighter),73,male slayer (dungeon and fighter),,multiple/conflicting Japanese candidates,dungeon_and_fighter,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027470,march_7th_(feast)_(honkai:_star_rail),73,march 7th (feast) (honkai: star rail),,multiple/conflicting Japanese candidates,honkai:_star_rail,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027474,mary_anning_(second_ascension)_(fate),73,mary anning (second ascension) (fate),,multiple/conflicting Japanese candidates,fate/grand_order,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027475,matthias_(project_moon),73,matthias (project moon),,multiple/conflicting Japanese candidates,limbus_company,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027492,nata_(closers),73,nata (closers),,multiple/conflicting Japanese candidates,closers,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027494,nimi_nightmare_(tapir),73,nimi nightmare (tapir),,multiple/conflicting Japanese candidates,indie_virtual_youtuber,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027502,o'saa_(fear_&_hunger),73,o'saa (fear & hunger),,multiple/conflicting Japanese candidates,fear_&_hunger_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027503,patrick_bateman,73,patrick bateman,,multiple/conflicting Japanese candidates,american_psycho,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027509,rene_(tagua),73,rene (tagua),,multiple/conflicting Japanese candidates,original,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027512,rhiannon_(reverse:1999),73,rhiannon (reverse:1999),,malformed or low-confidence Japanese evidence requires manual verification,reverse:1999,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027514,ruan_mei_(lambda's_friend)_(honkai:_star_rail),73,ruan mei (lambda's friend) (honkai: star rail),,multiple/conflicting Japanese candidates,honkai:_star_rail,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027516,saigo_(ip_police),73,saigo (ip police),,multiple/conflicting Japanese candidates,ip_police_tsuduki-chan,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027521,scp-682,73,scp-682,,no reliable Japanese evidence,scp_foundation,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027523,semmelweis_(the_mirror)_(reverse:1999),73,semmelweis (the mirror) (reverse:1999),,multiple/conflicting Japanese candidates,reverse:1999,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027525,serafina_(pronant_symphony),73,serafina (pronant symphony),,multiple/conflicting Japanese candidates,pronant_symphony,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027526,shadow_chao,73,shadow chao,,multiple/conflicting Japanese candidates,sonic_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027528,shiori_novella_(holonatsu_paradise),73,shiori novella (holonatsu paradise),,multiple/conflicting Japanese candidates,hololive,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027530,shiranami_ramune_(4th_costume),73,shiranami ramune (4th costume),,multiple/conflicting Japanese candidates,vspo!,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027535,sir_ansbach,73,sir ansbach,,multiple/conflicting Japanese candidates,elden_ring,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027537,snuffy_(swimsuit)_(vtuber),73,snuffy (swimsuit) (vtuber),,multiple/conflicting Japanese candidates,3am,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027539,suisei_(kancolle),73,suisei (kancolle),,no reliable Japanese evidence,kantai_collection,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027543,taira_no_kagekiyo_(third_ascension)_(fate),73,taira no kagekiyo (third ascension) (fate),,multiple/conflicting Japanese candidates,fate/grand_order,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027548,team_skull_grunt_(female),73,team skull grunt (female),,multiple/conflicting Japanese candidates,pokemon,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027549,the_count_of_monte_cristo_(second_ascension)_(fate),73,the count of monte cristo (second ascension) (fate),,multiple/conflicting Japanese candidates,fate/grand_order,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027552,tighnari_(kiehls')_(genshin_impact),73,tighnari (kiehls') (genshin impact),,non-Japanese/simplified-Chinese evidence,genshin_impact,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027560,vert_(4go)_(neptunia),73,vert (4go) (neptunia),,multiple/conflicting Japanese candidates,neptune_(series),KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027564,xiao_xingchen,73,xiao xingchen,,malformed or low-confidence Japanese evidence requires manual verification,grandmaster_of_demonic_cultivation,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027567,yurika_(tiny_evil),73,yurika (tiny evil),,multiple/conflicting Japanese candidates,tiny_evil,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
I70-027582,asama_miya,72,asama miya,,multiple/conflicting Japanese candidates,sekirei,KEEP,,,CONSERVATIVE_LATIN_FALLBACK_NO_TRUSTED_JA_EVIDENCE,HIGH,canonical_tag + frozen Issue70 source evidence,日本語表示の信頼できる根拠が無いため、誤った読みを作らず現在のLatin/canonical fallbackを維持。,PROPOSED
