"row_id","canonical_tag","post_count","display_ja","search_ja","prior_audit_verdict","audit_verdict","proposed_display_ja","proposed_search_ja","reason_code","confidence","evidence_refs","audit_note","approval_status"
"I70-041427","cotton_(game)","104","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041461","baldr_(series)","103","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041483","princess_maker_(series)","103","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041542","spyro_(series)","101","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041559","ciel_nosurge","100","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041582","oso-teki_kinoko_gijinka_zukan","100","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041650","enbizaka_no_shitateya_(vocaloid)","98","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041699","mo_nu_zhi_wen_nai_bai_he_zhi_wei","97","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041718","choujuu_kishin_dancouga","96","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041723","green_(game)","96","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041734","mega_man_legends","96","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041828","evenicle_(series)","93","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041878","oshiete_miko_sensei_(series)","92","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041919","today's_han_yoil_is_a_woman","91","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-041931","drive_(movie)","90","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_SCOPE_EXCLUDED_NO_CHANGE","HIGH","","Final full-population 2D scope census (#137, merged to main) classifies this Character/Copyright row REAL_3D. Close external semantic verification with no display/search change because the row is outside the user's 2D-only scope.","PROPOSED"
"I70-042060","like_mother_like_daughter","87","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042083","choushinjiku_game_neptune_unlimited","86","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042100","mang-jong","86","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042105","romantic_saga_of_beauty_&_devil","86","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042129","doom_i","85","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042138","liu_yao","85","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042197","ye_luoli","84","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042208","colorful_kanan","83","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042212","donkey_kong_(1981_game)","83","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042220","gift_(game)","83","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042248","tower_of_saviors","83","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042269","jain_no_ikenie_(series)","82","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042270","jing_wei_qing_shang","82","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
"I70-042280","mass_effect_1","82","","","NEEDS_EXTERNAL_CHECK","KEEP","","","FINAL_NONSTALL_KEEP_CURRENT","HIGH","","User-directed non-stalling final closeout: retain the current audited display/search values rather than block Issue #70 on further external verification. This KEEP overlay proposes no semantic value change and does not modify production data.","PROPOSED"
