canonical_tag,post_count,aliases,v1_status,prescreen_status,stage_a_family,stage_b_fit,nearest_special_identity,reason,confidence,review_priority,content_filter_used,audit_bucket,p0_spotcheck
himematsu_academy_school_uniform,631,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked school attendance (SpecialID 2413; score=0.330),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
lamb,631,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,backjob (SpecialID 71; score=0.164),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
skull_brooch,631,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,skull fucking (SpecialID 479; score=0.494),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
wooden_bridge,631,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,wooden horse (SpecialID 1844; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
archaic_set_(zelda),630,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,automatic sex (SpecialID 70; score=0.197),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
box_truck,630,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,box tie (SpecialID 1912; score=0.523),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
horn_(instrument),630,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,after masturbation (SpecialID 84; score=0.154),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
prisoner,630,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,armpit sex (SpecialID 11; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
sheikah_slate,630,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,ear sex (SpecialID 22; score=0.225),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
shochuumimai,630,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,crotch rub (SpecialID 85; score=0.164),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
tsuki_ni_kawatte_oshioki_yo,630,in_the_name_of_the_moon,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,foot worship (SpecialID 23; score=0.162),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
dorfic,629,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,coitus (SpecialID 76; score=0.150),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
force-feeding,629,force_feeding|forcefeeding,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,breast feeding (SpecialID 2705; score=0.542),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
hairstyle_connection,629,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after masturbation (SpecialID 84; score=0.189),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
hearing_aid,629,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cuddling handjob (SpecialID 19; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
human_stacking,629,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,human toilet (SpecialID 454; score=0.519),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
icon_(computing),629,icon|icons,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,amazon position (SpecialID 118; score=0.203),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
stuffed_octopus,629,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,octopus boy (SpecialID 1873; score=0.484),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
wrestler,629,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,doggystyle (SpecialID 120; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
brazil,628,brazilian,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after paizuri (SpecialID 9; score=0.189),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
exposed_brain,628,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,exposed organs (SpecialID 474; score=0.608),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
star-shaped_pillow,628,star_pillow,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,star maebari (SpecialID 2478; score=0.435),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
alternate_ass_size_(larger),627,alternate_ass_size,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,ass (SpecialID 2359; score=0.490),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
chokutou,627,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,coitus (SpecialID 76; score=0.193),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
gender_transitioning,627,implied_gender_transitioning,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after masturbation (SpecialID 84; score=0.237),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
togenashi_togeari,627,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,footjob with footwear (SpecialID 28; score=0.189),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
backpack_basket,626,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,backjob (SpecialID 71; score=0.205),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
gae_buidhe_(fate),626,gae_buidhe,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,after buttjob (SpecialID 68; score=0.180),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
implied_death,626,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,death (SpecialID 2165; score=0.700),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
miso_soup,626,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,armpit sex (SpecialID 11; score=0.189),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
mood_(umamusume),626,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,clothed sex (SpecialID 15; score=0.167),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
multicolored_sleeves,626,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked sleeves (SpecialID 2530; score=0.514),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
planet_earrings,626,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,penis earrings (SpecialID 1176; score=0.583),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
progression,626,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,amazon position (SpecialID 118; score=0.208),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
umbrakinesis,626,dark_power|dark_magic|darkness_manipulation,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,automatic sex (SpecialID 70; score=0.180),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
blowing_whistle,625,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,building sex (SpecialID 72; score=0.267),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
luxury_ball,625,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anal ball wear (SpecialID 2069; score=0.441),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
shiny_footwear,625,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum in footwear (SpecialID 905; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
shiroshouzoku,625,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,crotch rub (SpecialID 85; score=0.157),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
wooden_ceiling,625,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,wooden horse (SpecialID 1844; score=0.519),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
cafe_lycoreco_uniform,624,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after oral (SpecialID 112; score=0.174),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
double_middle_finger,624,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OBJECT_OR_ACTION_PLACEMENT,GENERAL_ONLY,double fingering (SpecialID 1099; score=0.550),ordinary hand/finger and object interaction; no deep Special relation is established,HIGH,P3,NO,,
slug_girl,624,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,squid girl (SpecialID 1875; score=0.573),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
striped_leggings,624,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on leggings (SpecialID 1410; score=0.486),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
backless_bodysuit,623,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,bodysuit (SpecialID 2078; score=0.738),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
highway,623,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,crotch grab (SpecialID 18; score=0.150),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
nameless_dagger_(fate),623,nameless_dagger,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,after fellatio (SpecialID 100; score=0.175),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
on_moon,623,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cum on food (SpecialID 355; score=0.475),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
polka_dot_pantyhose,623,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,crotchless pantyhose (SpecialID 2094; score=0.502),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
yuanlingpao,623,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anilingus (SpecialID 101; score=0.270),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
constriction,622,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,amazon position (SpecialID 118; score=0.267),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
scrape,622,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anus peek (SpecialID 3; score=0.180),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
tasting,622,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anilingus (SpecialID 101; score=0.225),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
techwear,622,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,crotch rub (SpecialID 85; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
vs,622,versus,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anus (SpecialID 1; score=0.150),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
baking_sheet,621,baking_tray|sheet_pan|cookie_sheet,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked sheet (SpecialID 2292; score=0.555),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
celebration,621,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,fellatio (SpecialID 104; score=0.284),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
feather_necklace,621,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after fellatio (SpecialID 100; score=0.240),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
ipad,621,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cuddling handjob (SpecialID 19; score=0.135),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
pokemon_egg,621,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,love egg (SpecialID 302; score=0.526),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
satogahama_baseball_uniform,621,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cooperative fellatio (SpecialID 102; score=0.153),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
simulacrum_(titanfall),621,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,after frottage (SpecialID 69; score=0.150),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
bomber,620,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,backjob (SpecialID 71; score=0.208),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
liminal_space,620,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,negative space oral (meme) (SpecialID 2442; score=0.377),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
thumb_sucking,620,thumbsucking|sucking_thumb,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,ball sucking (SpecialID 1660; score=0.566),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
cashier,619,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,ear sex (SpecialID 22; score=0.193),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
eurasian_tree_sparrow,619,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cooperative fellatio (SpecialID 102; score=0.176),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
minecraft_(style),619,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,hentai style (SpecialID 1706; score=0.459),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
noctchill_(idolmaster),619,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,clothed after sex (SpecialID 14; score=0.185),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
tank_helmet,619,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after fellatio (SpecialID 100; score=0.180),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
boom_barrier,618,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,blowjob (SpecialID 109; score=0.189),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
faceoff,618,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,facefucking (SpecialID 114; score=0.250),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
headwear_with_attached_mittens,618,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,futa with futa (SpecialID 2342; score=0.399),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
oiran,618,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anus (SpecialID 1; score=0.200),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
originium_(arknights),618,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,anilingus (SpecialID 101; score=0.150),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
pretzel,617,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,anus peek (SpecialID 3; score=0.169),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
rose_background,617,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,backjob (SpecialID 71; score=0.205),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
biting_another's_finger,616,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OBJECT_OR_ACTION_PLACEMENT,GENERAL_ONLY,grabbing another's skirt (SpecialID 2308; score=0.567),ordinary hand/finger and object interaction; no deep Special relation is established,HIGH,P3,NO,,
draw_this_in_your_style_challenge,616,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,doggy style (SpecialID 138; score=0.367),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
karakura_high_school_uniform,616,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked school attendance (SpecialID 2413; score=0.344),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
nightmare,616,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,ear sex (SpecialID 22; score=0.169),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
speakiposting_(meme),616,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,nipple guessing game (meme) (SpecialID 1052; score=0.464),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
stuffed_lion,616,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,fellatio (SpecialID 104; score=0.225),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
yamato_(sword),616,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,sword-swallowing fellatio (SpecialID 996; score=0.340),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
adjusting_goggles,615,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,adjusting clothes (SpecialID 2297; score=0.586),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
banchou,615,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,backjob (SpecialID 71; score=0.257),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
dog_costume,615,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,naked costume (SpecialID 2434; score=0.579),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
flute_tassel,615,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after sex (SpecialID 10; score=0.257),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
no_entry_sign,615,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,no genitals (SpecialID 2448; score=0.487),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
oden,615,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,clothed sex (SpecialID 15; score=0.180),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
harpoon,614,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,amazon position (SpecialID 118; score=0.205),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
piglet,614,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,armpit sex (SpecialID 11; score=0.169),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
weeds,614,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,exposed genitals (SpecialID 5; score=0.171),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
throwing_needles,613,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,cuddling handjob (SpecialID 19; score=0.169),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
water_balloon,613,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,water masturbation (SpecialID 1015; score=0.532),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
ability_card_(touhou),612,,LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_NAMED_OR_CONTEXTUAL,GENERAL_ONLY,anilingus (SpecialID 101; score=0.150),named character/cosplay/meme/contextual surface is not a reusable deep Special concept,HIGH,P3,NO,,
hoyolab_sticker_redraw,612,zenless_zone_zero_sticker_redraw_(meme)|honkai:_star_rail_sticker_redraw_(meme)|honkai_impact_3rd_sticker_redraw_(meme)|genshin_impact_sticker_redraw_(meme),LIKELY_GENERAL_ONLY,LIKELY_GENERAL_ONLY,GENERAL_OTHER,GENERAL_ONLY,after oral (SpecialID 112; score=0.197),whole-tag meaning does not show a strong Special deep-discovery need,MEDIUM,P3,NO,,
